[Connect DataFile][1.1]
Date:;19.02.2026
Time:;16:09:11,170
Unit:;C
Resolution:;0,0125
Values:;7
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;2.0 mm;1.5 mm;1.0 mm;
00:01:20,587;60,2;60,2;31,9;69,5;64,3;60,2;48,6;
00:01:20,600;60,3;60,3;31,8;69,5;64,4;60,3;48,8;
00:01:20,612;60,0;60,0;31,7;69,5;64,4;60,0;48,7;
00:01:20,625;60,1;60,1;31,8;69,6;64,7;60,1;48,7;
00:01:20,637;60,0;60,0;31,9;69,1;64,3;60,0;48,5;
00:01:20,650;60,2;60,2;31,7;69,7;64,5;60,2;48,5;
00:01:20,662;60,1;60,1;31,7;69,4;64,3;60,1;48,3;
00:01:20,675;60,5;60,5;31,5;69,4;64,4;60,5;48,3;
00:01:20,687;59,7;59,7;31,6;69,4;64,3;59,7;48,4;
00:01:20,700;60,3;60,3;31,6;69,3;64,3;60,3;48,5;
00:01:20,712;59,8;59,8;31,6;69,6;64,2;59,8;48,6;
00:01:20,725;60,3;60,3;31,7;69,4;64,6;60,3;48,6;
00:01:20,737;60,2;60,2;31,7;69,3;64,5;60,2;48,3;
00:01:20,750;60,2;60,2;31,8;69,6;64,2;60,2;48,4;
00:01:20,762;60,2;60,2;31,5;69,4;64,4;60,2;48,2;
00:01:20,775;60,0;60,0;32,0;69,4;64,6;60,0;48,3;
00:01:20,787;59,8;59,8;31,6;69,7;64,5;59,8;48,9;
00:01:20,800;60,1;60,1;31,8;69,6;64,5;60,1;48,3;
00:01:20,812;60,1;60,1;31,7;69,9;64,3;60,1;48,3;
00:01:20,825;60,0;60,0;31,5;69,5;64,2;60,0;48,2;
00:01:20,837;59,8;59,8;31,6;69,3;64,3;59,8;48,2;
00:01:20,850;59,8;59,8;31,8;69,6;64,3;59,8;48,8;
00:01:20,862;60,2;60,2;31,7;69,7;64,6;60,2;48,5;
00:01:20,875;60,2;60,2;31,6;69,7;64,7;60,2;48,3;
00:01:20,887;60,1;60,1;31,9;69,6;64,8;60,1;48,6;
00:01:20,900;59,8;59,8;31,5;69,6;64,4;59,8;48,6;
00:01:20,912;60,0;60,0;31,7;69,6;64,2;60,0;48,6;
00:01:20,925;60,2;60,2;31,7;69,5;64,6;60,2;48,5;
00:01:20,937;60,0;60,0;31,5;69,4;64,2;60,0;48,6;
00:01:20,950;60,1;60,1;31,5;69,3;64,3;60,1;48,6;
00:01:20,962;60,2;60,2;32,0;69,4;64,2;60,2;48,7;
00:01:20,975;59,8;59,8;31,6;69,4;64,6;59,8;48,4;
00:01:20,987;60,2;60,2;31,7;69,5;64,7;60,2;48,8;
00:01:21,000;60,3;60,3;31,7;69,6;64,5;60,3;48,5;
00:01:21,012;60,1;60,1;31,6;69,8;64,5;60,1;48,5;
00:01:21,025;60,1;60,1;31,7;69,7;64,6;60,1;48,5;
00:01:21,037;60,1;60,1;31,7;69,4;64,3;60,1;48,6;
00:01:21,050;60,2;60,2;31,6;69,5;65,1;60,2;48,8;
00:01:21,062;60,5;60,5;32,0;69,6;64,7;60,5;48,5;
00:01:21,075;60,0;60,0;31,7;69,6;64,7;60,0;48,3;
00:01:21,087;59,9;59,9;31,6;69,4;64,4;59,9;48,3;
00:01:21,100;60,0;60,0;31,6;69,4;64,8;60,0;48,8;
00:01:21,112;60,2;60,2;31,6;69,3;64,6;60,2;48,8;
00:01:21,125;60,3;60,3;31,6;69,2;64,5;60,3;48,3;
00:01:21,137;60,5;60,5;31,8;69,5;64,5;60,5;48,7;
00:01:21,150;60,0;60,0;32,0;69,7;64,6;60,0;48,8;
00:01:21,162;60,1;60,1;31,8;69,9;64,4;60,1;48,8;
00:01:21,175;60,0;60,0;31,9;69,6;64,6;60,0;48,7;
00:01:21,187;60,1;60,1;31,6;69,5;64,4;60,1;48,5;
00:01:21,200;60,2;60,2;31,6;69,4;64,5;60,2;48,6;
00:01:21,212;60,3;60,3;31,7;69,7;64,6;60,3;48,6;
00:01:21,225;60,0;60,0;32,1;69,7;64,5;60,0;48,6;
00:01:21,237;60,3;60,3;31,6;69,8;64,4;60,3;48,5;
00:01:21,250;60,3;60,3;31,9;69,4;64,9;60,3;48,9;
00:01:21,262;60,3;60,3;32,0;69,6;64,5;60,3;48,6;
00:01:21,275;60,0;60,0;32,3;69,0;64,9;60,0;48,6;
00:01:21,287;60,1;60,1;31,6;69,7;64,6;60,1;48,0;
00:01:21,300;60,1;60,1;31,6;69,5;64,7;60,1;48,2;
00:01:21,312;60,0;60,0;31,7;69,5;64,6;60,0;48,8;
00:01:21,325;60,2;60,2;31,8;69,4;64,6;60,2;48,6;
00:01:21,337;60,0;60,0;31,6;69,7;64,3;60,0;48,5;
00:01:21,350;60,1;60,1;31,8;69,4;64,3;60,1;48,5;
00:01:21,362;60,0;60,0;31,8;69,4;64,5;60,0;48,5;
00:01:21,375;60,3;60,3;31,7;69,6;64,6;60,3;48,2;
00:01:21,387;60,2;60,2;31,8;69,7;64,6;60,2;48,6;
00:01:21,400;60,2;60,2;31,7;69,4;64,2;60,2;48,5;
00:01:21,412;60,5;60,5;31,9;69,3;64,6;60,5;48,5;
00:01:21,425;60,2;60,2;31,9;69,7;64,7;60,2;48,3;
00:01:21,437;60,0;60,0;31,9;69,7;64,5;60,0;48,5;
00:01:21,450;60,2;60,2;31,7;69,7;64,3;60,2;48,5;
00:01:21,462;60,1;60,1;31,9;69,1;64,3;60,1;48,5;
00:01:21,475;60,0;60,0;31,6;69,6;64,9;60,0;48,7;
00:01:21,487;60,1;60,1;31,8;69,6;64,5;60,1;48,7;
00:01:21,500;60,0;60,0;31,6;69,3;64,4;60,0;48,6;
00:01:21,512;60,0;60,0;31,6;69,6;64,4;60,0;48,6;
00:01:21,525;60,1;60,1;31,8;69,4;64,5;60,1;48,5;
00:01:21,537;60,1;60,1;31,5;69,6;64,7;60,1;48,6;
00:01:21,550;59,8;59,8;31,7;69,3;64,2;59,8;48,5;
00:01:21,562;59,9;59,9;31,7;69,1;64,6;59,9;48,3;
00:01:21,575;60,2;60,2;31,6;69,4;64,5;60,2;48,7;
00:01:21,587;60,1;60,1;31,4;69,1;64,3;60,1;48,3;
00:01:21,600;60,5;60,5;31,4;69,6;64,5;60,5;48,3;
00:01:21,612;59,9;59,9;31,6;69,3;64,7;59,9;48,3;
00:01:21,625;60,1;60,1;31,7;69,1;64,2;60,1;48,5;
00:01:21,637;59,9;59,9;31,5;69,4;64,3;59,9;48,4;
00:01:21,650;59,9;59,9;31,6;69,6;64,7;59,9;48,5;
00:01:21,662;60,1;60,1;31,5;69,5;64,5;60,1;48,3;
00:01:21,675;59,9;59,9;31,6;69,5;64,1;59,9;48,1;
00:01:21,687;59,8;59,8;31,6;69,5;64,3;59,8;48,7;
00:01:21,700;60,2;60,2;31,5;69,3;64,5;60,2;48,4;
00:01:21,712;60,0;60,0;31,5;69,1;64,4;60,0;48,9;
00:01:21,725;60,1;60,1;31,6;69,2;64,3;60,1;48,1;
00:01:21,737;59,8;59,8;31,3;69,7;64,4;59,8;48,5;
00:01:21,750;60,0;60,0;31,7;69,5;64,7;60,0;48,5;
00:01:21,762;60,2;60,2;31,5;69,3;63,9;60,2;48,3;
00:01:21,775;59,9;59,9;31,6;69,5;64,3;59,9;48,0;
00:01:21,787;60,0;60,0;31,3;69,5;64,3;60,0;48,3;
00:01:21,800;60,0;60,0;31,4;69,4;64,6;60,0;48,4;
00:01:21,812;60,0;60,0;31,6;69,2;64,7;60,0;48,2;
00:01:21,825;60,2;60,2;31,2;69,8;64,5;60,2;48,2;
00:01:21,837;60,0;60,0;31,4;69,3;64,4;60,0;48,2;
00:01:21,850;60,0;60,0;31,2;69,1;64,2;60,0;48,2;
00:01:21,862;59,6;59,6;31,5;69,1;64,2;59,6;48,3;
00:01:21,875;59,8;59,8;31,5;69,3;64,2;59,8;48,3;
00:01:21,887;59,5;59,5;31,6;69,5;64,6;59,5;48,2;
00:01:21,900;59,9;59,9;31,5;69,5;64,5;59,9;48,7;
00:01:21,912;59,6;59,6;31,5;69,1;64,3;59,6;48,3;
00:01:21,925;59,9;59,9;31,2;69,3;64,2;59,9;48,2;
00:01:21,937;60,0;60,0;31,2;69,3;63,9;60,0;48,5;
00:01:21,950;59,8;59,8;31,5;69,6;64,2;59,8;48,3;
00:01:21,962;59,8;59,8;31,6;69,0;64,5;59,8;48,5;
00:01:21,975;59,8;59,8;31,4;69,3;64,4;59,8;48,5;
00:01:21,987;60,0;60,0;31,3;69,4;64,4;60,0;48,5;
00:01:22,000;59,6;59,6;31,5;69,0;64,4;59,6;48,5;
00:01:22,012;59,7;59,7;31,6;69,3;64,4;59,7;48,1;
00:01:22,025;60,0;60,0;31,4;69,6;64,1;60,0;48,1;
00:01:22,037;59,7;59,7;31,6;69,3;64,3;59,7;48,1;
00:01:22,050;60,0;60,0;31,5;69,3;64,1;60,0;48,1;
00:01:22,062;59,6;59,6;31,2;69,2;64,4;59,6;48,3;
00:01:22,075;60,0;60,0;31,4;69,3;64,1;60,0;48,2;
00:01:22,087;59,7;59,7;31,2;69,2;64,2;59,7;48,6;
00:01:22,100;59,8;59,8;31,3;69,2;64,2;59,8;48,6;
00:01:22,112;60,1;60,1;31,4;69,0;64,2;60,1;48,5;
00:01:22,125;59,7;59,7;31,9;69,5;64,3;59,7;48,2;
00:01:22,137;59,9;59,9;31,4;69,3;64,6;59,9;48,3;
00:01:22,150;60,0;60,0;31,6;69,4;64,1;60,0;48,2;
00:01:22,162;59,9;59,9;31,3;69,5;64,0;59,9;48,2;
00:01:22,175;59,5;59,5;31,2;69,1;64,4;59,5;48,5;
00:01:22,187;60,0;60,0;31,2;69,4;64,1;60,0;48,0;
00:01:22,200;60,0;60,0;31,3;69,3;64,3;60,0;48,5;
00:01:22,212;59,8;59,8;31,5;69,4;64,5;59,8;48,3;
00:01:22,225;60,1;60,1;31,5;69,1;64,1;60,1;48,5;
00:01:22,237;59,8;59,8;31,6;69,4;64,4;59,8;48,3;
00:01:22,250;60,0;60,0;31,4;69,7;64,6;60,0;48,3;
00:01:22,262;60,0;60,0;31,5;69,2;63,8;60,0;48,2;
00:01:22,275;60,1;60,1;31,5;69,4;64,6;60,1;48,5;
00:01:22,287;59,9;59,9;31,6;69,4;64,4;59,9;48,3;
00:01:22,300;60,1;60,1;31,6;69,5;64,4;60,1;48,5;
00:01:22,312;60,0;60,0;31,6;69,6;64,3;60,0;48,6;
00:01:22,325;59,7;59,7;31,6;69,3;64,3;59,7;48,1;
00:01:22,337;60,1;60,1;31,8;69,3;64,6;60,1;48,6;
00:01:22,350;59,8;59,8;31,3;69,3;64,5;59,8;48,5;
00:01:22,362;60,2;60,2;31,3;69,1;64,3;60,2;48,6;
00:01:22,375;60,0;60,0;31,5;69,3;64,5;60,0;48,3;
00:01:22,387;60,0;60,0;31,5;69,0;64,5;60,0;48,5;
00:01:22,400;60,0;60,0;31,6;69,4;64,4;60,0;48,3;
00:01:22,412;59,6;59,6;31,5;69,3;64,3;59,6;48,2;
00:01:22,425;60,2;60,2;31,3;69,4;64,1;60,2;48,0;
00:01:22,437;59,7;59,7;31,2;69,2;64,3;59,7;48,0;
00:01:22,450;60,3;60,3;31,4;69,3;64,0;60,3;48,3;
00:01:22,462;59,5;59,5;31,2;69,3;64,2;59,5;48,5;
00:01:22,475;60,0;60,0;31,3;69,3;64,4;60,0;48,2;
00:01:22,487;59,5;59,5;31,4;69,3;64,2;59,5;48,6;
00:01:22,500;60,1;60,1;31,3;69,4;64,1;60,1;48,7;
00:01:22,512;60,1;60,1;31,4;69,3;64,6;60,1;48,7;
00:01:22,525;59,8;59,8;31,5;69,3;64,4;59,8;48,5;
00:01:22,537;59,7;59,7;31,6;69,5;64,4;59,7;48,4;
00:01:22,550;59,6;59,6;31,6;69,1;64,7;59,6;48,2;
00:01:22,562;59,9;59,9;31,6;69,4;64,0;59,9;48,3;
00:01:22,575;59,8;59,8;31,5;69,6;64,5;59,8;48,2;
00:01:22,587;60,1;60,1;31,5;69,5;64,0;60,1;48,3;
00:01:22,600;60,1;60,1;31,6;69,6;64,5;60,1;48,2;
00:01:22,612;60,0;60,0;31,3;69,1;64,6;60,0;48,5;
00:01:22,625;59,7;59,7;31,7;69,6;64,2;59,7;48,0;
00:01:22,637;59,4;59,4;31,3;69,1;64,3;59,4;48,2;
00:01:22,650;60,3;60,3;31,4;69,3;64,4;60,3;48,5;
00:01:22,662;59,9;59,9;31,5;69,5;64,3;59,9;48,3;
00:01:22,675;59,5;59,5;31,6;69,4;64,4;59,5;48,3;
00:01:22,687;59,8;59,8;31,2;69,4;64,6;59,8;48,3;
00:01:22,700;60,0;60,0;31,5;69,1;64,4;60,0;48,7;
00:01:22,712;60,0;60,0;31,9;69,3;64,2;60,0;48,5;
00:01:22,725;60,1;60,1;31,3;69,5;64,2;60,1;48,3;
00:01:22,737;59,9;59,9;31,6;69,4;64,4;59,9;48,5;
00:01:22,750;59,7;59,7;31,3;69,2;64,4;59,7;48,6;
00:01:22,762;60,2;60,2;31,5;69,0;64,4;60,2;48,3;
00:01:22,775;59,8;59,8;31,5;69,5;64,4;59,8;48,6;
00:01:22,787;60,0;60,0;31,5;69,4;64,4;60,0;48,3;
00:01:22,800;60,0;60,0;31,3;69,1;64,4;60,0;48,3;
00:01:22,812;60,1;60,1;31,7;69,2;64,2;60,1;48,6;
00:01:22,825;60,1;60,1;31,7;69,3;64,5;60,1;48,4;
00:01:22,837;60,0;60,0;31,4;69,3;64,0;60,0;48,6;
00:01:22,850;60,0;60,0;31,5;69,3;64,3;60,0;48,6;
00:01:22,862;59,8;59,8;31,5;69,4;64,5;59,8;48,3;
00:01:22,875;60,1;60,1;31,4;69,3;64,4;60,1;48,1;
00:01:22,887;60,1;60,1;31,4;69,3;64,2;60,1;48,3;
00:01:22,900;60,0;60,0;31,5;69,3;64,6;60,0;48,5;
00:01:22,912;60,0;60,0;31,5;69,4;64,4;60,0;48,2;
00:01:22,925;59,9;59,9;31,2;69,5;64,7;59,9;48,1;
00:01:22,937;59,8;59,8;31,4;69,5;64,6;59,8;48,2;
00:01:22,950;60,2;60,2;31,8;69,6;64,3;60,2;48,3;
00:01:22,962;60,1;60,1;31,5;69,2;64,5;60,1;48,5;
00:01:22,975;60,3;60,3;31,5;69,4;64,3;60,3;48,6;
00:01:22,987;60,1;60,1;31,2;69,4;64,4;60,1;48,3;
00:01:23,000;60,0;60,0;31,5;69,1;64,6;60,0;48,6;
00:01:23,012;59,9;59,9;31,9;69,4;64,4;59,9;48,5;
00:01:23,025;59,8;59,8;31,5;69,9;64,4;59,8;48,2;
00:01:23,037;60,1;60,1;31,4;69,1;64,5;60,1;48,3;
00:01:23,050;59,8;59,8;31,4;69,3;64,2;59,8;48,1;
00:01:23,062;60,2;60,2;31,5;69,3;64,4;60,2;48,5;
00:01:23,075;59,9;59,9;31,4;69,3;64,5;59,9;48,5;
00:01:23,087;59,8;59,8;31,5;69,5;64,6;59,8;48,6;
00:01:23,100;60,0;60,0;31,5;69,2;64,7;60,0;48,4;
00:01:23,112;59,9;59,9;31,4;69,7;64,3;59,9;48,3;
00:01:23,125;60,4;60,4;31,5;69,2;64,4;60,4;48,5;
00:01:23,137;59,9;59,9;31,6;69,3;64,5;59,9;48,1;
00:01:23,150;59,7;59,7;31,7;69,4;64,5;59,7;48,2;
00:01:23,162;59,9;59,9;31,1;69,2;64,3;59,9;47,9;
00:01:23,175;60,0;60,0;31,3;69,1;64,4;60,0;47,9;
00:01:23,187;59,8;59,8;31,2;69,0;63,8;59,8;48,3;
00:01:23,200;59,8;59,8;31,1;69,2;64,2;59,8;48,1;
00:01:23,212;59,7;59,7;31,2;69,3;64,2;59,7;48,3;
00:01:23,225;59,8;59,8;31,1;69,0;64,4;59,8;48,3;
00:01:23,237;60,0;60,0;31,0;69,1;64,1;60,0;47,7;
00:01:23,250;60,1;60,1;31,2;68,8;63,9;60,1;48,5;
00:01:23,262;59,5;59,5;31,2;69,0;64,1;59,5;48,0;
00:01:23,275;59,8;59,8;31,1;69,0;63,6;59,8;48,5;
00:01:23,287;59,8;59,8;31,0;69,3;64,1;59,8;48,2;
00:01:23,300;59,6;59,6;31,2;69,0;63,9;59,6;47,9;
00:01:23,312;59,5;59,5;31,2;69,1;64,2;59,5;48,0;
00:01:23,325;59,5;59,5;30,9;69,0;64,2;59,5;47,8;
00:01:23,337;59,8;59,8;30,9;69,2;63,9;59,8;48,0;
00:01:23,350;59,8;59,8;31,5;69,3;64,0;59,8;48,0;
00:01:23,362;59,6;59,6;31,1;69,5;63,8;59,6;48,3;
00:01:23,375;59,6;59,6;31,0;69,1;64,2;59,6;47,9;
00:01:23,387;60,1;60,1;31,1;69,0;64,4;60,1;48,0;
00:01:23,400;60,1;60,1;31,0;69,0;64,3;60,1;48,5;
00:01:23,412;59,5;59,5;31,2;68,9;64,2;59,5;48,3;
00:01:23,425;59,7;59,7;31,1;69,3;63,9;59,7;48,0;
00:01:23,437;59,3;59,3;30,8;69,3;64,0;59,3;48,2;
00:01:23,450;59,8;59,8;31,0;69,3;63,9;59,8;48,0;
00:01:23,462;59,3;59,3;31,1;69,0;64,2;59,3;48,0;
00:01:23,475;59,8;59,8;31,1;69,0;64,3;59,8;47,8;
00:01:23,487;59,7;59,7;31,2;69,1;64,0;59,7;48,1;
00:01:23,500;59,3;59,3;30,8;69,1;63,8;59,3;48,1;
00:01:23,512;59,8;59,8;31,2;69,4;64,4;59,8;48,0;
00:01:23,525;60,0;60,0;31,2;69,0;64,1;60,0;48,6;
00:01:23,537;59,4;59,4;31,2;69,2;64,6;59,4;48,2;
00:01:23,550;59,4;59,4;31,2;68,9;64,3;59,4;48,3;
00:01:23,562;59,7;59,7;31,1;69,0;64,4;59,7;48,0;
00:01:23,575;60,2;60,2;31,1;69,1;64,1;60,2;48,5;
00:01:23,587;60,1;60,1;31,1;69,6;64,2;60,1;48,2;
00:01:23,600;59,8;59,8;31,2;69,2;64,4;59,8;48,3;
00:01:23,612;59,5;59,5;31,3;69,4;64,6;59,5;48,2;
00:01:23,625;60,0;60,0;31,2;69,4;64,3;60,0;48,3;
00:01:23,637;59,8;59,8;31,1;69,1;64,1;59,8;48,2;
00:01:23,650;60,0;60,0;31,1;68,9;63,9;60,0;48,2;
00:01:23,662;59,7;59,7;30,9;69,3;63,8;59,7;48,2;
00:01:23,675;59,5;59,5;30,8;69,2;64,4;59,5;48,3;
00:01:23,687;59,8;59,8;31,1;69,1;64,0;59,8;48,2;
00:01:23,700;59,8;59,8;31,1;69,0;64,1;59,8;48,0;
00:01:23,712;59,8;59,8;31,1;69,2;64,2;59,8;48,1;
00:01:23,725;59,9;59,9;31,5;69,4;64,4;59,9;48,1;
00:01:23,737;60,1;60,1;31,0;68,9;64,3;60,1;48,2;
00:01:23,750;59,9;59,9;31,3;69,2;64,5;59,9;48,1;
00:01:23,762;59,6;59,6;31,2;69,5;64,3;59,6;48,0;
00:01:23,775;60,1;60,1;31,1;68,9;64,3;60,1;48,6;
00:01:23,787;59,9;59,9;31,1;69,0;64,3;59,9;48,1;
00:01:23,800;59,7;59,7;31,4;69,5;64,3;59,7;48,2;
00:01:23,812;59,7;59,7;31,1;69,0;64,6;59,7;48,1;
00:01:23,825;60,1;60,1;31,2;69,0;63,9;60,1;48,2;
00:01:23,837;60,2;60,2;31,1;69,2;64,3;60,2;48,6;
00:01:23,850;59,9;59,9;31,0;69,1;64,2;59,9;48,2;
00:01:23,862;60,0;60,0;31,1;69,2;64,3;60,0;48,5;
00:01:23,875;59,7;59,7;31,1;69,0;64,3;59,7;47,9;
00:01:23,887;59,7;59,7;31,1;69,3;64,4;59,7;48,2;
00:01:23,900;59,6;59,6;31,1;69,1;64,4;59,6;48,3;
00:01:23,912;59,8;59,8;31,3;69,4;64,3;59,8;48,1;
00:01:23,925;59,8;59,8;31,0;69,3;64,1;59,8;48,3;
00:01:23,937;59,7;59,7;31,0;68,6;64,1;59,7;48,2;
00:01:23,950;59,7;59,7;31,3;69,0;63,8;59,7;48,3;
00:01:23,962;59,5;59,5;31,1;69,3;64,2;59,5;48,1;
00:01:23,975;59,6;59,6;31,1;69,3;64,1;59,6;48,0;
00:01:23,987;59,7;59,7;31,2;68,9;64,3;59,7;47,8;
00:01:24,000;59,4;59,4;31,1;69,0;64,0;59,4;48,3;
00:01:24,012;59,7;59,7;31,2;69,3;64,3;59,7;48,2;
00:01:24,025;59,9;59,9;31,2;69,0;64,3;59,9;48,0;
00:01:24,037;60,0;60,0;31,1;69,2;64,2;60,0;48,0;
00:01:24,050;59,9;59,9;31,3;68,9;64,2;59,9;48,0;
00:01:24,062;59,8;59,8;31,3;68,8;64,5;59,8;48,2;
00:01:24,075;59,5;59,5;31,1;69,0;64,0;59,5;48,3;
00:01:24,087;59,6;59,6;31,1;69,1;63,9;59,6;48,2;
00:01:24,100;60,1;60,1;31,2;69,0;64,2;60,1;47,8;
00:01:24,112;60,0;60,0;31,1;68,8;64,3;60,0;48,3;
00:01:24,125;59,6;59,6;31,2;69,0;64,3;59,6;48,2;
00:01:24,137;59,8;59,8;31,6;69,0;63,8;59,8;48,2;
00:01:24,150;59,5;59,5;31,1;69,0;64,3;59,5;47,9;
00:01:24,162;59,9;59,9;31,2;69,0;64,1;59,9;48,0;
00:01:24,175;59,5;59,5;31,2;69,4;64,3;59,5;47,9;
00:01:24,187;59,8;59,8;31,3;69,1;64,4;59,8;48,1;
00:01:24,200;59,4;59,4;31,1;69,1;63,9;59,4;47,8;
00:01:24,212;59,7;59,7;31,1;69,1;64,0;59,7;48,3;
00:01:24,225;60,1;60,1;31,1;69,0;64,2;60,1;48,5;
00:01:24,237;59,6;59,6;30,9;68,8;64,2;59,6;48,2;
00:01:24,250;60,1;60,1;31,1;69,2;64,3;60,1;48,1;
00:01:24,262;60,1;60,1;31,0;69,1;64,4;60,1;48,5;
00:01:24,275;59,8;59,8;31,1;69,3;64,2;59,8;48,2;
00:01:24,287;59,8;59,8;31,0;69,1;64,0;59,8;47,9;
00:01:24,300;59,7;59,7;31,2;68,8;64,4;59,7;48,0;
00:01:24,312;59,7;59,7;31,1;69,3;64,2;59,7;48,2;
00:01:24,325;59,7;59,7;31,1;69,3;64,3;59,7;47,9;
00:01:24,337;59,5;59,5;31,1;68,9;64,1;59,5;48,0;
00:01:24,350;59,4;59,4;30,9;69,2;64,3;59,4;47,9;
00:01:24,362;59,7;59,7;31,1;69,3;64,2;59,7;48,3;
00:01:24,375;59,8;59,8;31,0;69,3;64,1;59,8;48,1;
00:01:24,387;59,8;59,8;31,2;69,1;63,8;59,8;48,2;
00:01:24,400;60,0;60,0;30,9;69,1;64,3;60,0;48,1;
00:01:24,412;59,4;59,4;31,1;69,2;64,4;59,4;48,3;
00:01:24,425;60,0;60,0;31,1;68,8;64,1;60,0;48,2;
00:01:24,437;60,0;60,0;31,1;69,1;64,5;60,0;48,2;
00:01:24,450;59,6;59,6;31,0;69,3;64,2;59,6;48,1;
00:01:24,462;59,7;59,7;31,0;69,5;64,2;59,7;48,2;
00:01:24,475;59,5;59,5;31,2;69,1;64,3;59,5;48,2;
00:01:24,487;60,0;60,0;31,2;69,0;64,5;60,0;48,0;
00:01:24,500;60,1;60,1;31,2;69,2;64,5;60,1;48,5;
00:01:24,512;59,8;59,8;31,3;69,5;64,4;59,8;48,9;
00:01:24,525;59,8;59,8;31,2;69,3;64,3;59,8;48,5;
00:01:24,537;59,5;59,5;31,4;68,9;64,4;59,5;48,0;
00:01:24,550;59,7;59,7;31,2;69,3;64,4;59,7;48,1;
00:01:24,562;59,9;59,9;31,2;69,2;64,4;59,9;48,5;
00:01:24,575;59,7;59,7;31,1;69,3;64,0;59,7;47,8;
00:01:24,587;59,8;59,8;31,1;68,9;64,3;59,8;48,1;
00:01:24,600;59,9;59,9;31,2;69,4;64,4;59,9;48,1;
00:01:24,612;60,0;60,0;31,5;69,1;64,5;60,0;48,3;
00:01:24,625;59,8;59,8;31,1;69,5;64,2;59,8;48,2;
00:01:24,637;59,9;59,9;31,2;69,1;64,4;59,9;48,2;
00:01:24,650;59,5;59,5;31,2;69,1;64,1;59,5;48,3;
00:01:24,662;59,4;59,4;31,1;69,1;64,3;59,4;48,0;
00:01:24,675;59,7;59,7;31,2;69,5;64,3;59,7;48,3;
00:01:24,687;60,0;60,0;31,2;69,1;64,1;60,0;48,3;
00:01:24,700;59,7;59,7;31,0;69,3;64,2;59,7;48,2;
00:01:24,712;59,6;59,6;31,1;69,1;64,3;59,6;48,2;
00:01:24,725;59,5;59,5;31,3;69,1;64,2;59,5;48,2;
00:01:24,737;59,8;59,8;31,1;69,1;64,4;59,8;48,2;
00:01:24,750;59,5;59,5;31,1;69,1;64,0;59,5;48,2;
00:01:24,762;59,6;59,6;31,2;69,4;64,0;59,6;48,2;
00:01:24,775;59,7;59,7;31,2;69,1;64,2;59,7;47,9;
00:01:24,787;59,3;59,3;31,1;69,4;64,2;59,3;48,2;
00:01:24,800;59,7;59,7;31,1;68,9;64,2;59,7;48,2;
00:01:24,812;59,4;59,4;31,1;69,1;64,3;59,4;48,2;
00:01:24,825;59,5;59,5;31,1;69,4;64,2;59,5;48,0;
00:01:24,837;59,8;59,8;31,2;69,1;64,2;59,8;48,2;
00:01:24,850;59,8;59,8;31,1;69,3;64,2;59,8;48,1;
00:01:24,862;59,4;59,4;31,0;69,1;64,0;59,4;48,2;
00:01:24,875;60,0;60,0;31,2;69,3;64,1;60,0;48,1;
00:01:24,887;59,7;59,7;31,2;69,3;64,0;59,7;48,0;
00:01:24,900;59,5;59,5;31,1;69,3;64,0;59,5;48,5;
00:01:24,912;59,4;59,4;31,2;69,3;64,2;59,4;48,0;
00:01:24,925;59,5;59,5;31,0;69,2;64,1;59,5;48,0;
00:01:24,937;59,7;59,7;31,1;69,1;64,0;59,7;48,0;
00:01:24,950;59,5;59,5;31,1;69,2;64,5;59,5;48,5;
00:01:24,962;59,5;59,5;31,0;68,9;64,0;59,5;48,3;
00:01:24,975;59,9;59,9;31,0;68,9;64,3;59,9;47,9;
00:01:24,987;59,7;59,7;31,1;69,4;64,2;59,7;48,2;
00:01:25,000;59,7;59,7;31,1;69,4;64,4;59,7;48,3;
00:01:25,012;59,5;59,5;31,0;69,3;64,4;59,5;48,1;
00:01:25,025;59,7;59,7;31,1;69,0;64,3;59,7;48,0;
00:01:25,037;59,7;59,7;31,2;69,3;64,2;59,7;48,2;
00:01:25,050;59,8;59,8;31,1;69,4;64,4;59,8;48,3;
00:01:25,062;59,8;59,8;31,1;69,0;64,3;59,8;48,0;
00:01:25,075;59,5;59,5;31,0;69,4;64,0;59,5;48,2;
00:01:25,087;60,0;60,0;31,1;69,1;64,1;60,0;48,4;
00:01:25,100;59,7;59,7;31,2;69,4;64,0;59,7;48,2;
00:01:25,112;59,7;59,7;31,2;69,5;64,1;59,7;48,3;
00:01:25,125;59,8;59,8;30,9;69,6;64,2;59,8;48,5;
00:01:25,137;59,5;59,5;31,2;69,0;64,4;59,5;48,1;
00:01:25,150;59,8;59,8;31,2;69,3;64,5;59,8;48,2;
00:01:25,162;59,7;59,7;31,1;69,2;64,4;59,7;48,1;
00:01:25,175;60,0;60,0;31,1;69,0;64,2;60,0;48,2;
00:01:25,187;59,8;59,8;31,1;69,1;64,5;59,8;48,2;
00:01:25,200;59,6;59,6;31,1;69,2;64,2;59,6;48,6;
00:01:25,212;59,4;59,4;31,1;68,9;64,4;59,4;48,5;
00:01:25,225;59,7;59,7;31,2;69,0;64,6;59,7;48,2;
00:01:25,237;59,8;59,8;31,1;69,1;64,0;59,8;47,9;
00:01:25,250;59,8;59,8;31,2;69,1;64,0;59,8;48,1;
00:01:25,262;60,1;60,1;31,2;69,3;64,3;60,1;47,9;
