[Connect DataFile][1.1]
Date:;30.06.2025
Time:;15:12:27,681
Unit:;C
Resolution:;0,0125
Values:;6
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;Deformation;Area 15;
00:00:05,262;25,9;25,9;31,6;26,0;25,9;26,0;
00:00:05,275;25,9;25,9;31,9;26,2;26,1;26,2;
00:00:05,287;25,9;25,9;31,6;26,2;25,9;26,2;
00:00:05,300;25,9;25,9;31,7;26,0;25,9;26,0;
00:00:05,312;25,7;25,7;31,5;26,2;25,9;26,2;
00:00:05,325;25,6;25,6;31,5;26,1;25,7;26,0;
00:00:05,337;25,8;25,8;31,5;26,1;25,6;26,1;
00:00:05,350;25,6;25,6;31,7;26,3;26,0;26,3;
00:00:05,362;25,7;25,7;31,5;26,1;25,8;26,1;
00:00:05,375;25,8;25,8;31,7;26,1;25,8;26,1;
00:00:05,387;25,8;25,8;31,6;26,2;25,9;26,2;
00:00:05,400;25,7;25,7;31,5;26,1;25,7;26,1;
00:00:05,412;26,1;26,1;31,6;26,1;26,0;26,1;
00:00:05,425;25,9;25,9;31,7;26,4;26,1;26,4;
00:00:05,437;25,9;25,9;31,6;26,4;25,9;26,4;
00:00:05,450;26,0;26,0;31,7;26,2;25,9;26,1;
00:00:05,462;26,1;26,1;31,9;26,2;26,1;26,2;
00:00:05,475;25,8;25,8;31,9;26,3;25,9;26,3;
00:00:05,487;25,9;25,9;31,9;26,4;26,3;26,4;
00:00:05,500;25,9;25,9;31,6;26,4;26,0;26,4;
00:00:05,512;25,9;25,9;31,6;26,4;25,9;26,4;
00:00:05,525;26,1;26,1;31,5;26,1;26,1;26,1;
00:00:05,537;26,0;26,0;31,9;26,1;26,1;26,1;
00:00:05,550;25,9;25,9;31,6;26,3;25,9;26,1;
00:00:05,562;25,9;25,9;31,7;26,1;26,1;26,1;
00:00:05,575;25,7;25,7;31,7;26,1;25,9;26,1;
00:00:05,587;26,0;26,0;31,6;26,1;25,9;26,1;
00:00:05,600;25,9;25,9;31,6;26,2;26,1;26,2;
00:00:05,612;25,9;25,9;31,6;26,4;26,1;26,4;
00:00:05,625;25,9;25,9;31,9;26,2;25,9;26,2;
00:00:05,637;25,8;25,8;31,9;26,1;26,0;26,1;
00:00:05,650;25,9;25,9;31,6;26,3;25,7;26,3;
00:00:05,662;25,8;25,8;31,6;26,1;25,9;26,1;
00:00:05,675;25,9;25,9;31,6;26,1;25,9;26,1;
00:00:05,687;25,8;25,8;32,0;26,1;25,9;26,1;
00:00:05,700;25,8;25,8;31,9;26,4;25,9;26,4;
00:00:05,712;25,9;25,9;31,7;26,2;26,0;26,2;
00:00:05,725;26,0;26,0;31,7;26,4;26,1;26,4;
00:00:05,737;25,8;25,8;31,6;26,3;25,9;26,3;
00:00:05,750;25,9;25,9;31,9;26,1;26,0;26,1;
00:00:05,762;25,9;25,9;31,5;26,3;26,0;26,3;
00:00:05,775;25,9;25,9;31,6;26,3;26,1;26,3;
00:00:05,787;25,9;25,9;31,7;26,1;26,1;26,1;
00:00:05,800;25,9;25,9;31,7;26,4;25,9;26,4;
00:00:05,812;25,9;25,9;31,6;26,1;26,0;26,1;
00:00:05,825;25,8;25,8;31,6;26,2;26,1;26,2;
00:00:05,837;25,9;25,9;31,8;26,2;26,0;26,2;
00:00:05,850;25,8;25,8;31,7;26,3;25,9;26,3;
00:00:05,862;25,9;25,9;31,6;26,1;25,8;26,1;
00:00:05,875;26,1;26,1;31,7;26,2;26,0;26,2;
00:00:05,887;25,9;25,9;31,6;26,3;26,1;26,3;
00:00:05,900;25,9;25,9;31,8;26,2;25,9;26,2;
00:00:05,912;25,9;25,9;32,3;26,4;26,0;26,4;
00:00:05,925;25,9;25,9;31,9;26,2;26,2;26,1;
00:00:05,937;25,9;25,9;31,6;26,1;25,9;26,1;
00:00:05,950;25,9;25,9;32,0;26,1;26,1;26,1;
00:00:05,962;25,9;25,9;31,6;26,1;25,8;26,1;
00:00:05,975;25,8;25,8;31,8;26,3;25,9;26,3;
00:00:05,987;25,8;25,8;31,5;26,0;25,9;26,0;
00:00:06,000;25,9;25,9;31,5;26,1;25,9;26,1;
00:00:06,012;25,9;25,9;31,4;26,1;25,9;26,1;
00:00:06,025;25,9;25,9;31,8;26,1;25,9;26,1;
00:00:06,037;25,9;25,9;31,6;26,1;25,8;26,1;
00:00:06,050;25,9;25,9;31,6;26,1;25,9;26,1;
00:00:06,062;25,8;25,8;31,6;26,1;25,9;26,0;
00:00:06,075;25,9;25,9;31,6;26,2;26,1;26,2;
00:00:06,087;26,0;26,0;31,8;26,3;25,9;26,3;
00:00:06,100;26,1;26,1;31,8;26,1;26,0;26,1;
00:00:06,112;25,9;25,9;31,6;26,4;25,8;26,1;
00:00:06,125;25,9;25,9;31,9;26,4;26,0;26,4;
00:00:06,137;25,9;25,9;31,6;26,4;26,1;26,2;
00:00:06,150;25,9;25,9;31,7;26,2;25,8;26,2;
00:00:06,162;25,9;25,9;31,7;26,3;26,0;26,3;
00:00:06,175;25,9;25,9;31,7;26,0;25,9;26,0;
00:00:06,187;25,8;25,8;31,5;26,1;25,9;26,1;
00:00:06,200;25,7;25,7;31,8;26,1;26,0;26,1;
00:00:06,212;25,8;25,8;31,8;26,2;25,9;26,1;
00:00:06,225;25,9;25,9;31,6;26,1;26,1;26,1;
00:00:06,237;26,0;26,0;31,6;26,2;25,8;26,2;
00:00:06,250;25,9;25,9;32,0;26,1;26,1;26,1;
00:00:06,262;25,9;25,9;31,7;26,0;25,9;26,0;
00:00:06,275;26,0;26,0;31,6;26,4;25,9;26,4;
00:00:06,287;26,0;26,0;32,0;26,3;26,0;26,3;
00:00:06,300;25,9;25,9;31,8;26,3;25,9;26,3;
00:00:06,312;25,9;25,9;31,8;26,3;26,0;26,3;
00:00:06,325;26,1;26,1;32,0;26,1;25,9;26,1;
00:00:06,337;25,7;25,7;31,6;26,1;25,9;26,1;
00:00:06,350;25,9;25,9;31,7;26,2;26,0;26,2;
00:00:06,362;25,9;25,9;31,9;26,2;26,0;26,2;
00:00:06,375;25,8;25,8;31,6;26,1;25,9;26,1;
00:00:06,387;26,1;26,1;31,6;26,4;26,0;26,4;
00:00:06,400;25,9;25,9;31,7;26,4;26,1;26,2;
00:00:06,412;25,9;25,9;31,8;26,4;26,1;26,4;
00:00:06,425;25,9;25,9;32,0;26,3;26,0;26,3;
00:00:06,437;25,9;25,9;31,9;26,4;26,0;26,4;
00:00:06,450;26,0;26,0;31,8;26,3;26,0;26,3;
00:00:06,462;25,9;25,9;31,9;26,1;26,1;26,1;
00:00:06,475;26,0;26,0;31,7;26,3;26,1;26,3;
00:00:06,487;26,1;26,1;31,9;26,3;25,9;26,3;
00:00:06,500;26,1;26,1;31,6;26,2;26,0;26,2;
00:00:06,512;25,9;25,9;31,9;26,3;25,9;26,3;
00:00:06,525;25,9;25,9;31,9;26,2;25,9;26,2;
00:00:06,537;26,1;26,1;31,9;26,3;26,1;26,3;
00:00:06,550;26,3;26,3;31,8;26,3;26,0;26,3;
00:00:06,562;25,9;25,9;32,0;26,4;26,0;26,4;
00:00:06,575;25,9;25,9;31,8;26,4;25,9;26,4;
00:00:06,587;26,0;26,0;31,6;26,4;26,1;26,4;
00:00:06,600;25,9;25,9;31,7;26,4;25,9;26,4;
00:00:06,612;26,0;26,0;31,6;26,1;26,0;26,1;
00:00:06,625;25,8;25,8;31,6;26,3;25,9;26,3;
00:00:06,637;25,9;25,9;31,6;26,2;26,1;26,2;
00:00:06,650;26,1;26,1;31,8;26,3;25,8;26,3;
00:00:06,662;25,9;25,9;31,9;26,1;25,9;26,1;
00:00:06,675;25,9;25,9;31,6;26,0;25,9;26,0;
00:00:06,687;25,9;25,9;31,6;26,1;25,8;26,1;
00:00:06,700;25,7;25,7;31,6;26,3;26,3;26,0;
00:00:06,712;25,9;25,9;31,6;26,1;25,8;26,1;
00:00:06,725;26,0;26,0;31,7;26,2;25,9;26,2;
00:00:06,737;26,0;26,0;31,6;26,2;26,0;26,2;
00:00:06,750;25,9;25,9;31,9;26,3;25,9;26,3;
00:00:06,762;25,9;25,9;31,8;26,2;26,0;26,2;
00:00:06,775;26,0;26,0;31,5;26,4;25,9;26,4;
00:00:06,787;25,9;25,9;31,6;26,3;25,9;26,3;
00:00:06,800;25,8;25,8;31,9;26,1;26,0;26,1;
00:00:06,812;26,1;26,1;31,7;26,4;26,0;26,4;
00:00:06,825;25,9;25,9;31,9;26,2;26,0;26,1;
00:00:06,837;25,9;25,9;31,9;26,2;25,9;26,2;
00:00:06,850;25,9;25,9;31,5;26,1;25,8;26,1;
00:00:06,862;25,9;25,9;31,7;26,2;25,9;26,2;
00:00:06,875;25,9;25,9;31,7;26,1;26,1;26,1;
00:00:06,887;25,9;25,9;31,5;26,1;25,9;26,1;
00:00:06,900;25,9;25,9;31,6;26,2;25,9;26,2;
00:00:06,912;25,9;25,9;31,6;26,1;25,7;26,1;
00:00:06,925;25,7;25,7;31,7;26,2;25,9;26,2;
00:00:06,937;25,9;25,9;31,6;26,0;25,7;26,0;
00:00:06,950;25,8;25,8;31,6;26,1;25,9;26,0;
00:00:06,962;25,8;25,8;31,5;26,1;25,8;26,1;
00:00:06,975;25,9;25,9;31,5;26,1;25,8;26,1;
00:00:06,987;25,9;25,9;31,6;26,1;25,7;26,1;
00:00:07,000;25,8;25,8;31,6;26,2;26,1;26,2;
00:00:07,012;25,9;25,9;31,7;26,0;25,8;25,9;
00:00:07,025;26,0;26,0;31,6;26,2;26,1;26,2;
00:00:07,037;25,8;25,8;31,6;26,1;25,9;26,1;
00:00:07,050;25,6;25,6;31,6;26,1;25,8;26,1;
00:00:07,062;25,9;25,9;31,5;26,1;25,9;26,1;
00:00:07,075;25,8;25,8;31,5;26,1;25,7;26,1;
00:00:07,087;25,7;25,7;31,6;26,1;25,8;26,1;
00:00:07,100;25,9;25,9;31,6;26,1;25,7;26,1;
00:00:07,112;26,2;26,2;31,6;26,2;25,9;26,2;
00:00:07,125;25,6;25,6;31,6;25,9;25,6;25,9;
00:00:07,137;25,6;25,6;31,5;26,0;25,7;26,0;
00:00:07,150;25,8;25,8;31,6;26,1;25,6;26,1;
00:00:07,162;25,7;25,7;31,5;26,1;25,9;26,1;
00:00:07,175;25,8;25,8;31,6;25,9;25,6;25,9;
00:00:07,187;25,7;25,7;31,7;26,0;25,6;26,0;
00:00:07,200;25,6;25,6;31,5;26,0;25,6;26,0;
00:00:07,212;25,6;25,6;31,5;25,9;25,7;25,9;
00:00:07,225;25,6;25,6;31,5;25,9;25,6;25,9;
00:00:07,237;25,8;25,8;31,5;25,9;25,8;25,9;
00:00:07,250;25,6;25,6;32,1;26,0;25,8;26,0;
00:00:07,262;26,0;26,0;31,5;26,1;25,9;26,1;
00:00:07,275;25,8;25,8;31,6;26,1;25,9;26,1;
00:00:07,287;25,9;25,9;31,8;26,1;25,8;26,1;
00:00:07,300;25,9;25,9;31,5;26,1;25,6;26,1;
00:00:07,312;25,7;25,7;31,5;26,1;25,6;26,1;
00:00:07,325;25,8;25,8;31,5;26,1;26,1;26,1;
00:00:07,337;25,6;25,6;31,6;26,1;25,9;26,1;
00:00:07,350;25,7;25,7;31,6;26,1;25,9;26,0;
00:00:07,362;25,9;25,9;31,6;26,1;26,1;26,0;
00:00:07,375;25,8;25,8;31,8;26,1;25,9;26,1;
00:00:07,387;25,7;25,7;31,6;26,1;25,8;26,1;
00:00:07,400;25,9;25,9;31,5;26,2;25,8;26,2;
00:00:07,412;25,8;25,8;31,6;26,1;25,9;26,1;
00:00:07,425;25,7;25,7;31,6;26,1;25,8;26,1;
00:00:07,437;25,9;25,9;31,6;26,1;25,9;26,1;
00:00:07,450;25,9;25,9;31,6;26,0;26,0;26,0;
00:00:07,462;25,8;25,8;31,6;26,1;25,8;26,1;
00:00:07,475;25,8;25,8;31,5;26,1;25,9;26,1;
00:00:07,487;25,9;25,9;31,6;26,1;25,9;26,1;
00:00:07,500;25,7;25,7;31,6;26,0;25,8;26,0;
00:00:07,512;25,7;25,7;31,5;26,0;25,9;26,0;
00:00:07,525;26,1;26,1;31,6;26,2;25,9;26,2;
00:00:07,537;25,8;25,8;31,6;26,0;25,7;26,0;
00:00:07,550;25,9;25,9;31,6;26,1;25,8;26,1;
00:00:07,562;25,9;25,9;31,9;26,2;26,0;26,1;
00:00:07,575;25,8;25,8;31,6;26,1;25,9;26,1;
00:00:07,587;25,7;25,7;31,5;26,0;25,9;26,0;
00:00:07,600;25,9;25,9;31,6;26,2;26,0;26,2;
00:00:07,612;25,7;25,7;31,7;26,0;26,0;26,0;
00:00:07,625;26,1;26,1;31,6;26,3;25,8;26,3;
00:00:07,637;25,8;25,8;31,8;26,2;26,2;26,2;
00:00:07,650;25,9;25,9;31,8;26,2;25,9;26,1;
00:00:07,662;26,1;26,1;31,6;26,3;26,3;26,1;
00:00:07,675;25,9;25,9;31,7;26,2;26,1;26,2;
00:00:07,687;25,9;25,9;31,9;26,3;26,0;26,3;
00:00:07,700;26,0;26,0;31,9;26,3;25,9;26,3;
00:00:07,712;25,9;25,9;31,8;26,4;26,1;26,4;
00:00:07,725;25,9;25,9;31,6;26,3;25,9;26,1;
00:00:07,737;26,1;26,1;31,9;26,1;26,1;26,1;
00:00:07,750;25,9;25,9;31,6;26,2;26,0;26,2;
00:00:07,762;26,1;26,1;31,9;26,4;25,9;26,4;
00:00:07,775;25,9;25,9;31,9;26,2;26,0;26,1;
00:00:07,787;25,8;25,8;31,6;26,4;26,1;26,4;
00:00:07,800;25,9;25,9;31,6;26,1;25,8;26,1;
00:00:07,812;26,1;26,1;31,6;26,2;25,9;26,2;
00:00:07,825;25,7;25,7;31,7;26,1;25,9;26,1;
00:00:07,837;25,9;25,9;31,9;26,2;25,7;26,2;
00:00:07,850;26,0;26,0;31,6;26,1;25,8;26,1;
00:00:07,862;25,7;25,7;31,6;26,1;25,9;26,1;
00:00:07,875;25,7;25,7;31,6;26,1;25,9;26,1;
00:00:07,887;25,7;25,7;31,4;26,0;25,7;26,0;
00:00:07,900;25,8;25,8;31,8;26,1;25,9;26,1;
00:00:07,912;25,8;25,8;31,6;26,1;25,7;26,1;
00:00:07,925;25,7;25,7;31,6;26,1;25,9;26,1;
00:00:07,937;25,9;25,9;31,5;26,1;25,7;25,9;
00:00:07,950;25,7;25,7;31,6;26,1;25,9;26,1;
00:00:07,962;25,8;25,8;31,5;26,1;25,8;26,1;
00:00:07,975;25,8;25,8;31,5;26,1;25,9;26,1;
00:00:07,987;25,9;25,9;31,6;26,1;26,1;26,1;
00:00:08,000;25,8;25,8;31,5;26,0;25,8;25,9;
00:00:08,012;25,8;25,8;31,8;26,1;25,9;26,1;
00:00:08,025;25,8;25,8;31,5;26,1;25,8;26,1;
00:00:08,037;25,8;25,8;31,5;26,1;25,8;26,1;
00:00:08,050;25,7;25,7;31,6;26,1;25,7;26,1;
00:00:08,062;25,9;25,9;31,7;26,1;25,8;26,1;
00:00:08,075;25,9;25,9;31,6;26,1;25,7;26,1;
00:00:08,087;25,7;25,7;31,7;26,1;25,9;26,1;
00:00:08,100;25,7;25,7;31,7;26,1;25,9;26,1;
00:00:08,112;25,6;25,6;31,5;26,1;25,9;26,1;
00:00:08,125;25,8;25,8;31,6;26,2;25,9;26,2;
00:00:08,137;25,9;25,9;31,7;26,1;25,9;26,1;
00:00:08,150;25,9;25,9;31,6;26,3;25,9;26,3;
00:00:08,162;25,9;25,9;31,6;26,3;25,9;26,3;
00:00:08,175;25,7;25,7;31,5;26,1;25,9;26,1;
00:00:08,187;25,8;25,8;31,6;26,1;25,7;26,0;
00:00:08,200;25,8;25,8;31,6;26,2;26,1;26,2;
00:00:08,212;26,1;26,1;31,5;26,1;25,8;26,1;
00:00:08,225;26,1;26,1;31,5;26,1;25,8;26,1;
00:00:08,237;25,8;25,8;31,8;26,1;25,9;26,1;
00:00:08,250;26,0;26,0;31,6;26,1;26,0;26,1;
00:00:08,262;25,8;25,8;31,6;26,1;25,9;25,9;
00:00:08,275;25,9;25,9;31,7;26,1;25,8;26,1;
00:00:08,287;25,9;25,9;31,7;26,1;25,8;26,1;
00:00:08,300;25,9;25,9;31,5;26,1;25,9;26,1;
00:00:08,312;25,9;25,9;31,5;26,0;25,9;26,0;
00:00:08,325;25,8;25,8;31,6;26,1;25,9;26,1;
00:00:08,337;25,7;25,7;31,6;26,2;25,9;26,2;
00:00:08,350;25,7;25,7;31,6;26,2;25,9;26,2;
00:00:08,362;25,9;25,9;31,7;26,1;25,9;26,1;
00:00:08,375;25,7;25,7;31,7;26,1;26,0;26,1;
00:00:08,387;25,9;25,9;31,5;26,2;25,9;26,2;
00:00:08,400;25,8;25,8;31,6;26,2;25,8;26,2;
00:00:08,412;25,8;25,8;31,6;26,2;25,8;26,2;
00:00:08,425;25,9;25,9;31,7;26,1;26,0;26,1;
00:00:08,437;26,0;26,0;31,6;26,2;26,2;26,2;
00:00:08,450;25,8;25,8;31,7;26,1;25,9;26,1;
00:00:08,462;26,0;26,0;31,6;26,3;25,9;26,0;
00:00:08,475;26,0;26,0;31,6;26,3;25,9;26,0;
00:00:08,487;26,4;26,4;31,5;26,4;26,0;26,4;
00:00:08,500;25,9;25,9;31,6;26,3;26,1;26,3;
00:00:08,512;25,9;25,9;31,9;26,1;26,1;26,1;
00:00:08,525;26,1;26,1;31,9;26,4;26,2;26,4;
00:00:08,537;26,1;26,1;31,9;26,4;26,2;26,4;
00:00:08,550;26,1;26,1;32,3;26,5;26,3;26,5;
00:00:08,562;26,2;26,2;32,0;26,4;26,4;26,4;
00:00:08,575;26,4;26,4;32,0;26,6;26,3;26,6;
00:00:08,587;26,3;26,3;32,0;26,6;26,4;26,5;
00:00:08,600;26,3;26,3;32,0;26,6;26,4;26,5;
00:00:08,612;26,6;26,6;32,2;26,6;26,4;26,6;
00:00:08,625;26,4;26,4;32,2;26,6;26,3;26,6;
00:00:08,637;26,2;26,2;32,0;26,6;26,3;26,6;
00:00:08,650;26,3;26,3;32,2;26,9;26,4;26,9;
00:00:08,662;26,3;26,3;32,2;26,9;26,4;26,9;
00:00:08,675;26,4;26,4;32,3;26,7;26,2;26,7;
00:00:08,687;26,6;26,6;32,3;26,6;26,4;26,6;
00:00:08,700;26,4;26,4;32,3;26,6;26,4;26,6;
00:00:08,712;26,4;26,4;32,1;26,6;26,4;26,6;
00:00:08,725;26,4;26,4;32,1;26,6;26,4;26,6;
00:00:08,737;26,3;26,3;32,1;26,6;26,3;26,6;
00:00:08,750;26,4;26,4;32,2;26,6;26,2;26,6;
00:00:08,762;26,3;26,3;32,0;26,6;26,3;26,6;
00:00:08,775;26,2;26,2;32,2;26,6;26,2;26,6;
00:00:08,787;26,2;26,2;32,2;26,6;26,2;26,6;
00:00:08,800;26,3;26,3;32,2;26,6;26,4;26,6;
00:00:08,812;26,3;26,3;32,2;26,4;26,4;26,4;
00:00:08,825;26,1;26,1;31,9;26,5;26,4;26,5;
00:00:08,837;26,5;26,5;32,0;26,5;26,1;26,5;
00:00:08,850;26,5;26,5;32,0;26,5;26,1;26,5;
00:00:08,862;26,1;26,1;32,0;26,5;26,2;26,5;
00:00:08,875;26,5;26,5;32,0;26,5;26,4;26,5;
00:00:08,887;26,2;26,2;32,0;26,6;26,6;26,5;
00:00:08,900;26,3;26,3;31,8;26,5;26,5;26,5;
00:00:08,912;26,3;26,3;31,8;26,5;26,5;26,5;
00:00:08,925;26,2;26,2;32,3;26,5;26,4;26,5;
00:00:08,937;26,4;26,4;32,0;26,7;26,4;26,7;
00:00:08,950;26,5;26,5;32,0;26,6;26,5;26,6;
00:00:08,962;26,3;26,3;31,9;26,5;26,4;26,5;
00:00:08,975;26,3;26,3;31,9;26,5;26,4;26,5;
00:00:08,987;26,3;26,3;32,0;26,5;26,5;26,5;
00:00:09,000;26,3;26,3;32,1;26,6;26,4;26,6;
00:00:09,012;26,3;26,3;32,0;26,6;26,3;26,6;
00:00:09,025;26,2;26,2;32,2;26,6;26,3;26,6;
00:00:09,037;26,2;26,2;32,2;26,6;26,3;26,6;
00:00:09,050;26,4;26,4;32,0;26,6;26,4;26,6;
00:00:09,062;26,1;26,1;32,0;26,4;26,4;26,4;
00:00:09,075;26,3;26,3;32,0;26,6;26,4;26,5;
00:00:09,087;26,4;26,4;32,1;26,4;26,2;26,4;
00:00:09,100;26,4;26,4;32,1;26,4;26,2;26,4;
00:00:09,112;26,1;26,1;31,9;26,5;26,2;26,5;
00:00:09,125;26,1;26,1;31,9;26,4;26,3;26,4;
00:00:09,137;26,2;26,2;31,9;26,6;26,2;26,6;
00:00:09,150;26,3;26,3;32,0;26,6;26,4;26,6;
00:00:09,162;26,3;26,3;32,0;26,6;26,4;26,6;
00:00:09,175;26,4;26,4;32,2;26,6;26,6;26,5;
00:00:09,187;26,2;26,2;32,0;26,5;26,4;26,5;
00:00:09,200;26,4;26,4;32,0;26,7;26,2;26,6;
00:00:09,212;26,3;26,3;32,0;26,6;26,3;26,5;
00:00:09,225;26,3;26,3;32,0;26,6;26,3;26,5;
00:00:09,237;26,3;26,3;32,0;26,5;26,3;26,5;
00:00:09,250;26,3;26,3;32,1;26,7;26,4;26,7;
00:00:09,262;26,4;26,4;32,0;26,7;26,6;26,7;
00:00:09,275;26,4;26,4;32,0;26,6;26,4;26,6;
00:00:09,287;26,4;26,4;32,0;26,6;26,4;26,6;
00:00:09,300;26,4;26,4;32,1;26,5;26,5;26,5;
00:00:09,312;26,4;26,4;32,0;26,5;26,2;26,5;
00:00:09,325;26,3;26,3;32,1;26,5;26,3;26,4;
00:00:09,337;26,2;26,2;31,9;26,4;26,4;26,4;
00:00:09,350;26,2;26,2;31,9;26,4;26,4;26,4;
00:00:09,362;26,3;26,3;32,0;26,6;26,4;26,6;
00:00:09,375;26,3;26,3;32,3;26,6;26,4;26,6;
00:00:09,387;26,2;26,2;32,3;26,5;26,3;26,5;
00:00:09,400;26,4;26,4;32,0;26,6;26,4;26,6;
00:00:09,412;26,4;26,4;32,0;26,6;26,4;26,6;
00:00:09,425;26,1;26,1;32,0;26,6;26,6;26,6;
00:00:09,437;26,2;26,2;31,9;26,4;26,2;26,4;
00:00:09,450;26,1;26,1;31,9;26,4;26,2;26,4;
00:00:09,462;26,2;26,2;32,0;26,5;26,5;26,4;
00:00:09,475;26,2;26,2;32,0;26,5;26,5;26,4;
00:00:09,487;26,5;26,5;32,1;26,6;26,4;26,6;
00:00:09,500;26,4;26,4;32,0;26,4;26,2;26,4;
00:00:09,512;26,2;26,2;32,2;26,4;26,2;26,4;
00:00:09,525;26,1;26,1;32,0;26,4;26,3;26,4;
00:00:09,537;26,1;26,1;32,0;26,4;26,3;26,4;
00:00:09,550;26,2;26,2;32,0;26,4;26,3;26,4;
00:00:09,562;26,1;26,1;32,0;26,6;26,4;26,6;
00:00:09,575;26,0;26,0;32,3;26,5;26,5;26,3;
00:00:09,587;26,4;26,4;32,2;26,4;26,3;26,4;
00:00:09,600;26,1;26,1;31,9;26,4;26,3;26,4;
00:00:09,612;26,2;26,2;31,9;26,6;26,3;26,6;
00:00:09,625;26,4;26,4;32,0;26,5;26,3;26,5;
00:00:09,637;26,1;26,1;32,0;26,4;26,4;26,4;
00:00:09,650;26,2;26,2;31,9;26,5;26,2;26,4;
00:00:09,662;26,1;26,1;32,0;26,5;26,4;26,5;
00:00:09,675;26,2;26,2;31,9;26,5;26,1;26,5;
00:00:09,687;26,4;26,4;32,1;26,4;26,1;26,4;
00:00:09,700;26,2;26,2;32,0;26,5;26,1;26,5;
00:00:09,712;26,3;26,3;31,7;26,4;26,4;26,4;
00:00:09,725;26,1;26,1;31,8;26,4;26,0;26,4;
00:00:09,737;26,1;26,1;32,2;26,4;26,1;26,4;
00:00:09,750;26,3;26,3;32,0;26,7;26,4;26,6;
00:00:09,762;26,3;26,3;32,0;26,6;26,1;26,6;
00:00:09,775;26,4;26,4;31,9;26,4;26,2;26,4;
00:00:09,787;26,1;26,1;32,3;26,4;26,2;26,4;
00:00:09,800;25,9;25,9;31,9;26,5;26,1;26,4;
00:00:09,812;26,1;26,1;32,0;26,5;26,0;26,5;
00:00:09,825;26,1;26,1;32,1;26,6;26,4;26,6;
00:00:09,837;26,3;26,3;32,0;26,5;26,1;26,5;
00:00:09,850;26,1;26,1;31,9;26,6;26,2;26,6;
00:00:09,862;26,1;26,1;32,1;26,5;26,3;26,5;
00:00:09,875;26,1;26,1;32,0;26,4;26,1;26,4;
00:00:09,887;26,0;26,0;32,0;26,6;26,3;26,5;
00:00:09,900;26,0;26,0;32,0;26,5;26,1;26,5;
00:00:09,912;26,3;26,3;32,0;26,4;26,2;26,4;
00:00:09,925;26,4;26,4;31,9;26,4;26,2;26,4;
00:00:09,937;26,1;26,1;31,9;26,5;26,1;26,4;
00:00:09,950;26,1;26,1;31,8;26,5;26,2;26,4;
00:00:09,962;26,3;26,3;32,0;26,4;26,1;26,4;
00:00:09,975;26,2;26,2;32,0;26,5;26,1;26,5;
00:00:09,987;26,1;26,1;32,0;26,5;26,2;26,4;
00:00:10,000;26,4;26,4;32,1;26,8;26,3;26,5;
00:00:10,012;26,1;26,1;32,2;26,6;26,1;26,6;
00:00:10,025;26,4;26,4;32,0;26,6;26,3;26,6;
00:00:10,037;26,3;26,3;32,1;26,7;26,3;26,7;
00:00:10,050;26,4;26,4;32,0;26,6;26,6;26,6;
00:00:10,062;26,1;26,1;32,0;26,5;26,4;26,5;
00:00:10,075;26,4;26,4;32,0;26,6;26,4;26,6;
00:00:10,087;26,2;26,2;32,0;26,5;26,3;26,5;
00:00:10,100;26,4;26,4;31,9;26,7;26,3;26,5;
00:00:10,112;26,2;26,2;31,9;26,5;26,2;26,5;
00:00:10,125;26,1;26,1;31,9;26,6;26,4;26,6;
00:00:10,137;26,1;26,1;31,9;26,5;26,1;26,4;
00:00:10,150;26,3;26,3;32,0;26,4;26,3;26,4;
00:00:10,162;26,1;26,1;32,0;26,4;26,2;26,4;
00:00:10,175;26,2;26,2;32,0;26,5;26,4;26,5;
00:00:10,187;26,1;26,1;31,9;26,5;26,5;26,5;
00:00:10,200;26,1;26,1;32,0;26,4;26,1;26,4;
00:00:10,212;26,0;26,0;31,9;26,4;26,2;26,4;
00:00:10,225;26,1;26,1;31,9;26,7;26,3;26,4;
00:00:10,237;26,4;26,4;31,9;26,6;26,4;26,6;
00:00:10,250;26,3;26,3;32,0;26,4;26,2;26,4;
00:00:10,262;26,1;26,1;31,9;26,5;26,2;26,5;
00:00:10,275;26,2;26,2;31,9;26,4;26,1;26,4;
00:00:10,287;26,1;26,1;32,2;26,4;26,3;26,4;
00:00:10,300;26,5;26,5;32,0;26,6;26,2;26,6;
00:00:10,312;26,3;26,3;31,9;26,5;26,1;26,5;
00:00:10,325;26,1;26,1;31,9;26,4;26,4;26,4;
00:00:10,337;26,1;26,1;32,0;26,7;26,0;26,6;
00:00:10,350;26,1;26,1;31,9;26,5;26,3;26,5;
00:00:10,362;26,0;26,0;32,0;26,4;26,1;26,4;
00:00:10,375;26,1;26,1;31,8;26,6;26,1;26,6;
00:00:10,387;26,1;26,1;32,0;26,4;26,1;26,4;
00:00:10,400;26,4;26,4;31,9;26,6;26,3;26,6;
00:00:10,412;26,2;26,2;31,9;26,4;26,4;26,4;
00:00:10,425;26,4;26,4;32,0;26,4;26,2;26,4;
00:00:10,437;26,2;26,2;32,0;26,6;26,3;26,6;
00:00:10,450;26,2;26,2;32,0;26,6;26,2;26,6;
00:00:10,462;26,1;26,1;32,1;26,5;26,5;26,4;
00:00:10,475;26,3;26,3;31,7;26,4;26,1;26,4;
00:00:10,487;26,3;26,3;32,0;26,6;26,4;26,6;
00:00:10,500;26,1;26,1;32,0;26,5;26,1;26,5;
00:00:10,512;26,4;26,4;31,9;26,4;26,1;26,4;
